id,전력사용량(kWh)_stage1_pred,지상무효전력량(kVarh)_stage1_pred,진상무효전력량(kVarh)_stage1_pred,탄소배출량(tCO2)_stage1_pred,지상역률(%)_stage1_pred,진상역률(%)_stage1_pred
32112,13.183412170765587,2.843205369311551,13.727387423904283,0.0,94.13922996589058,54.278594240738265
32113,21.438545003544007,2.843205369311551,2.5260313322895587,0.0,94.05224650798341,90.93906572294831
32114,22.742477562775612,2.9052703523897643,2.563963813074934,0.0,93.75372249275948,96.86457168554873
32115,22.742477562775612,2.9052703523897643,2.7159888976953406,0.0,93.75372249275948,96.86457168554873
32116,29.429382435268877,6.0269667271849565,3.9563305483896642,0.01,93.8001543128128,98.82044537073952
32117,33.73341413118036,6.77374339912345,-0.35578637719627276,0.0,92.20787579063092,99.60891609951362
32118,32.66122797282685,5.758627388911768,-0.02221838823826007,0.0,93.50107576181313,99.60891609951362
32119,28.031986114450348,2.726159474035903,-0.02221838823826007,0.0,93.25502136975152,99.60891609951362
32120,28.523764736232195,2.2445835531602887,-0.02221838823826007,0.0,93.23396054113695,99.60891609951362
32121,28.95588630174303,2.2225579454825395,0.048580603554116836,0.0,93.14001940537507,99.60891609951362
32122,28.523764736232195,3.864605179010218,0.048580603554116836,0.0,93.53915242282304,99.60891609951362
32123,28.19577033023848,2.0521923174250905,0.048580603554116836,0.0,93.67673607809061,99.60891609951362
32124,28.19577033023848,2.0521923174250905,0.025136148053710602,0.0,92.69999859623013,99.60891609951362
32125,28.38918430928325,2.1325421619830185,0.025136148053710602,0.0,91.58600835204801,99.63423615873005
32126,27.327789884711613,1.944055612744204,0.025136148053710602,0.0,91.55557587422689,99.63423615873005
32127,23.389210375401255,1.5739021890203668,0.16293949561325435,0.0,91.17288050438509,99.54440918058341
32128,23.141074779186212,1.5739021890203668,0.16293949561325435,0.0,91.43297759637089,99.54440918058341
32129,23.36681960389725,1.5739021890203668,0.7768645837761663,0.0,91.46848823690414,99.54440918058341
32130,23.244557255260187,1.665070933728404,1.2321205193577842,0.0,91.43297759637089,92.67307949677875
32131,22.038936916398587,1.665070933728404,4.41446176742789,0.0,91.15636744058432,89.82042640255443
32132,21.883863513506252,4.8861788008710025,4.0807995651496345,0.0,91.76453303997687,91.20552806392271
32133,20.57581095007234,1.0708812641480838,3.2303227637466976,0.0,91.7946311663964,96.29441334748276
32134,20.551880381182986,1.2485216595088415,4.403017281060132,0.0,95.11840432998659,95.75577223811962
32135,20.609596098937804,1.2713294186778095,4.318085672183242,0.0,95.13933276966245,96.64958345145484
32136,20.81341428680405,3.8204458462936115,2.896122780811857,0.0,93.62684449240496,97.47994007974707
32137,20.542504174163344,0.8160251043441833,2.8021550570831333,0.0,91.98394978734724,96.35638090404416
32138,20.749835385585545,0.751215716103843,3.3567935902625052,0.0,92.89737105303503,96.59063301130598
32139,21.484573308404226,1.7690039900127874,3.359903251291555,0.0,92.07077872511131,96.59063301130598
32140,20.820222026277914,1.9518687634170258,1.5422353826487265,0.0,92.17983586169908,97.27303050760844
32141,21.013636005322677,1.7036607766437313,1.391360392783543,0.0,92.16179351020753,97.53940280095684
32142,20.28417457532513,1.7041946017724459,0.6806805591442984,0.0,91.99774188768087,97.53940280095684
32143,20.28417457532513,1.7041946017724459,0.6806805591442984,0.0,91.99774188768087,97.53940280095684
32144,19.8854154426691,1.7041946017724459,0.642831538054259,0.0,92.03844139753397,97.53940280095684
32145,19.684860504995726,1.7036607766437313,0.5050281904947154,0.0,92.20249302006063,97.71874977103536
32146,15.32788004218135,1.8767039002720325,0.9515861186185963,0.0,93.28503435615949,93.70189582079898
32147,6.525372949823319,1.7799296725818703,4.489524744463853,0.0,93.6288268282245,87.12723063590118
32148,6.525372949823319,1.7799296725818703,4.618627915298037,0.0,93.6288268282245,85.90751720623908
32149,6.525372949823319,1.8697789675190255,2.388362955200537,0.0,87.24911843224291,94.39866625661578
32150,6.525372949823319,1.8697789675190255,2.388362955200537,0.0,87.24911843224291,94.39866625661578
32151,6.525372949823319,2.3688474914300204,2.6900981262263137,0.0,86.83725067538636,94.39866625661578
32152,6.618330210390252,3.4323101506170666,0.5114825940436251,0.0,81.051260308177,99.32603857380887
32153,6.410998998968053,3.4323101506170666,-0.02244583732935357,0.0,65.4825164817927,99.32603857380887
32154,6.811744189435019,2.886107779599262,-0.02244583732935357,0.0,67.96817036557279,99.32603857380887
32155,6.355340668835038,2.886107779599262,-0.02244583732935357,0.0,66.0366794988977,99.32603857380887
32156,5.68430098288375,2.5994911585362135,-0.02244583732935357,0.0,64.19157796081372,99.32603857380887
32157,5.418484825182315,2.698836886179553,-0.02244583732935357,0.0,74.35700820887313,99.32603857380887
32158,5.418484825182315,2.698836886179553,-0.02244583732935357,0.0,74.35700820887313,99.32603857380887
32255,11.462897804701802,2.8449645433921984,-0.016110382145096885,0.01,79.89707532593272,99.82909548206185
32160,10.48441023510112,2.4269642039067345,-0.016110382145096885,0.0,81.3139850615433,99.82909548206185
32161,10.48441023510112,2.4269642039067345,-0.016110382145096885,0.0,81.33400572121307,99.82909548206185
32162,10.764820504954757,2.4269642039067345,-0.016110382145096885,0.0,81.86516231298688,99.82909548206185
32163,10.764820504954757,2.4269642039067345,-0.016110382145096885,0.0,81.86516231298688,99.82909548206185
32164,10.764820504954757,2.299904230229466,-0.016110382145096885,0.0,81.86516231298688,99.82909548206185
32165,10.764820504954757,1.9270661579830626,-0.016110382145096885,0.0,81.86516231298688,99.82909548206185
32166,11.906458582566977,2.054126131660331,-0.016110382145096885,0.0,82.03159159184187,99.82909548206185
32167,11.906458582566977,2.054126131660331,-0.02520422173069626,0.0,82.14315058949379,99.82909548206185
32168,11.975737514045836,1.856861392598971,-0.02520422173069626,0.0,82.14315058949379,99.82909548206185
32169,12.726720329088494,1.8466456063147598,-0.016110382145096885,0.0,82.14315058949379,99.82909548206185
32170,12.726720329088494,2.067940055548313,-0.016110382145096885,0.0,87.57810309117768,99.82909548206185
32171,12.726720329088494,2.205215815509793,-0.016110382145096885,0.0,87.75097580878509,99.82909548206185
32172,18.97603855205132,2.4024805545711523,-0.016110382145096885,0.0,87.23343621911172,99.82909548206185
32173,23.205953779675816,2.4024805545711523,-0.016110382145096885,0.0,86.21781379164464,99.82909548206185
32174,23.205953779675816,2.4024805545711523,-0.016110382145096885,0.0,86.21781379164464,99.82909548206185
32175,23.205953779675816,2.4024805545711523,-0.049704417868741864,0.0,86.21781379164464,96.51949171546758
32176,23.205953779675816,2.4024805545711523,-0.05143971126897263,0.0,86.21781379164464,99.82909548206185
32177,23.205953779675816,2.4024805545711523,-0.05143971126897263,0.0,86.21781379164464,99.82909548206185
32178,23.205953779675816,2.2754205808938837,-0.05143971126897263,0.0,86.21781379164464,99.82909548206185
32179,23.205953779675816,2.2754205808938837,-0.05143971126897263,0.0,86.21781379164464,99.82909548206185
32180,23.205953779675816,2.4024805545711523,-0.05143971126897263,0.0,86.53055682625879,99.82909548206185
32181,23.205953779675816,2.4024805545711523,-0.05143971126897263,0.0,86.53055682625879,99.82909548206185
32182,23.205953779675816,2.4024805545711523,-0.05143971126897263,0.0,86.53055682625879,99.82909548206185
32183,23.476863892316516,2.2754205808938837,-0.05143971126897263,0.0,86.53055682625879,99.82909548206185
32184,23.476863892316516,2.4024805545711523,-0.05143971126897263,0.0,86.53055682625879,99.82909548206185
32185,23.476863892316516,2.4024805545711523,-0.05143971126897263,0.0,86.53055682625879,99.82909548206185
32186,23.476863892316516,2.4024805545711523,-0.05143971126897263,0.0,86.53055682625879,99.82909548206185
32187,23.519249658185252,2.4024805545711523,-0.05143971126897263,0.0,86.39775092869434,99.82909548206185
32188,23.519249658185252,2.4024805545711523,-0.05143971126897263,0.0,87.5569553688456,99.82909548206185
32189,24.89651541102689,2.311311809863115,-0.05143971126897263,0.0,88.51641022787362,99.82909548206185
32190,25.201244469850096,2.1842518361858465,-0.05143971126897263,0.0,88.51641022787362,99.82909548206185
32191,25.201244469850096,2.1734700502456143,-0.05143971126897263,0.0,88.56307023531659,99.82909548206185
32192,28.091134338763617,3.073769203496531,-0.05143971126897263,0.0,88.28686712121274,99.82909548206185
32193,27.706133225650305,2.5347100526025166,-0.05143971126897263,0.0,87.7446598860576,99.82909548206185
32194,24.801010480517284,2.4543602080445885,0.16171341654632201,0.0,91.76052388271145,94.13927366606293
32195,24.74535215038427,6.568532701081458,1.3854415307305543,0.0,94.58566959009114,90.0359757020381
32196,24.958241225410752,7.213556747752538,0.6167289379972246,0.0,93.43978818232397,99.54489733425869
32197,30.712704976783577,2.285382785204949,0.10572576565978678,0.0,93.79623157464754,99.54489733425869
32198,30.712704976783577,2.285382785204949,0.034926773867409916,0.0,93.79623157464754,99.54489733425869
32199,30.733983738214143,2.285382785204949,0.034926773867409916,0.0,93.79623157464754,99.54489733425869
32200,36.12951069345129,3.4461785643356437,0.034926773867409916,0.0,93.79623157464754,99.54489733425869
32201,29.853040694595236,3.006361732026017,0.041430090492649355,0.0,93.66182755118193,99.54489733425869
32202,25.834973365403357,3.3791998042724205,0.04930537542488869,0.0,93.66182755118193,99.54489733425869
32203,22.791299482787984,2.509667241729919,0.001258799922879722,0.0,92.34231224966848,99.54489733425869
32204,22.791299482787984,2.4621112993172645,-0.023071366640242286,0.0,88.52974894597884,100.46414603285366
32205,21.48736692355638,2.400046316239051,-0.023071366640242286,0.0,88.82733824611365,99.83062661930282
32206,15.217353472700932,2.400046316239051,0.01569975448140021,0.0,88.82733824611365,99.75500917811645
32207,15.217353472700932,2.3883292332195785,0.1380354836074432,0.0,88.89589906317704,99.75500917811645
32208,16.949371731777056,2.5126036347341287,3.1212902876248743,0.0,91.74606258001393,64.27955035518818
32209,22.81700067115819,2.582824968239547,0.0004975824960137404,0.0,91.74606258001393,96.11936267022229
32210,23.503140043467468,2.5808102774537165,0.0004975824960137404,0.0,90.70534728419086,99.60891609951362
32211,23.503140043467468,2.4112432163049586,0.15252266711642046,0.0,91.71020403430707,99.60891609951362
32212,26.230573148739403,3.302330010608013,0.23840060597565704,0.0,93.00607017651454,99.07934914409144
32213,30.150044314592968,3.89212572095614,0.1742188691280035,0.0,91.4611419610554,96.28938244306165
32214,29.325993752454515,3.93630555769237,0.23467623121467035,0.0,92.39182201691777,96.28938244306165
32215,23.87025252493539,2.043952344792326,0.14564846550675403,0.0,92.6461556643865,98.46792510040316
32216,23.87025252493539,2.0816570722674057,0.14564846550675403,0.0,92.6461556643865,98.46792510040316
32217,23.891531286365954,2.0816570722674057,0.216447457299131,0.0,92.6461556643865,98.46792510040316
32218,23.891531286365954,2.3953416225446054,0.216447457299131,0.0,92.6461556643865,98.46792510040316
32219,23.891531286365954,2.146725303244072,0.216447457299131,0.0,92.6461556643865,98.46792510040316
32220,23.87025252493539,1.9802643616830067,0.20484678480698965,0.0,91.58237972621511,98.46792510040316
32221,24.715778638390013,2.0606142062409347,0.20484678480698965,0.0,91.12370808037427,98.49324515961959
32222,23.52320622685236,2.007153411894361,0.20484678480698965,0.0,91.12370808037427,98.49324515961959
32223,22.815301691816686,3.0656468175029756,0.20484678480698965,0.0,91.18500710450638,98.40341818147296
32224,22.815301691816686,1.9038964717444595,0.20484678480698965,0.0,91.21434914968266,98.40341818147296
32225,23.019767755097167,1.9038964717444595,0.6804013746921076,0.0,91.21434914968266,98.40341818147296
32226,23.019767755097167,1.995065216452497,0.8209031833172583,0.0,91.21434914968266,91.5320884976683
32227,21.446597491117767,1.995065216452497,2.732864658640923,0.0,90.83940521719376,90.27693605380567
32228,21.483882047809512,5.127329212665135,2.214431612942219,0.0,91.13378280894246,90.27693605380567
32229,20.593075245311464,1.3120316759422126,0.7572056290228067,0.0,91.31194696668084,98.5123361180425
32230,20.593075245311464,1.3120316759422126,1.919501502974047,0.0,94.07718764520055,99.29475057056352
32231,20.65079096306628,1.334839435111181,1.8728654939412173,0.0,94.07718764520055,99.8250479645232
32232,22.626151418532086,6.1482115396507355,1.279845581486978,0.0,92.84194341367166,99.8250479645232
32233,22.407284257083244,0.9499257762752384,0.2757326243368198,0.0,91.2704071511231,99.2851059934633
32234,22.407284257083244,0.9002712273128582,0.4050666025229136,0.0,91.81797784992543,99.10180105884201
32235,22.413501174298442,2.0088409830331977,0.4081762635519625,0.0,91.45763376622324,99.10180105884201
32236,22.15965119965524,2.049018044702313,0.18531343605498116,0.0,91.18799122539725,99.20307363714812
32237,22.15965119965524,2.049018044702313,0.18531343605498116,0.0,91.18799122539725,99.20307363714812
32238,21.430189769657694,2.049018044702313,0.15748574132738294,0.0,91.18799122539725,99.32180338798699
32239,21.398537619453037,2.049018044702313,0.15748574132738294,0.0,91.45763376622324,99.18893807952702
32240,20.999778486797005,2.049018044702313,0.38813039830181106,0.0,91.18799122539725,99.32180338798699
32241,20.773864043939284,2.049018044702313,0.38319001713345,0.0,91.18799122539725,99.35432618282742
32242,16.51572118797292,1.8570033826375862,0.37941092211809513,0.0,91.78658971386167,99.35432618282742
32243,7.703863262761062,1.797826871940754,3.173362291945481,0.0,92.086480347957,90.6002405165984
32244,7.703863262761062,1.797826871940754,3.173362291945481,0.0,92.086480347957,90.91704415406004
32245,7.703863262761062,1.8876761668779087,1.3302981117553394,0.0,85.70677195197541,94.17827734728317
32246,7.703863262761062,1.8876761668779087,1.158873390216615,0.0,85.70677195197541,94.17827734728317
32247,7.703863262761062,1.8991606540899721,1.158873390216615,0.0,85.29490419511886,94.17827734728317
32248,7.703863262761062,3.0836024231736934,1.3033296504866263,0.0,78.85795014252544,94.17827734728317
32249,7.703863262761062,3.0836024231736934,0.7891518868797256,0.0,64.75521955192873,94.85444582011552
32250,7.685432521064816,2.742696085317845,0.05170493659470385,0.0,65.2509319527601,98.0496214454577
32251,7.685432521064816,2.742696085317845,0.05170493659470385,0.0,65.33297071779815,98.0496214454577
32252,6.89504031543078,2.742696085317845,0.05170493659470385,0.0,65.54376619356265,98.0496214454577
32253,7.279303293335016,2.742696085317845,0.05170493659470385,0.0,73.2962996762607,98.0496214454577
32254,7.282075035569425,2.742696085317845,0.05170493659470385,0.0,73.2962996762607,98.0496214454577
32351,12.885852392760643,2.535160167535566,0.19999886149107307,0.0,80.72747577029057,99.60935980535807
32256,12.885852392760643,2.535160167535566,0.19999886149107307,0.0,81.77166152273702,99.53517960003006
32257,12.885852392760643,2.535160167535566,0.19999886149107307,0.0,81.79168218240679,99.53517960003006
32258,12.885852392760643,2.535160167535566,0.19999886149107307,0.0,82.3228387741806,99.53517960003006
32259,12.885852392760643,2.535160167535566,0.19703745046062962,0.0,82.3228387741806,94.39674804401568
32260,12.885852392760643,2.535160167535566,0.19703745046062962,0.0,82.3228387741806,94.39674804401568
32261,12.885852392760643,2.162322095289163,0.19703745046062962,0.0,82.3228387741806,94.39674804401568
32262,14.045921212069107,2.162322095289163,0.2101554745797636,0.0,82.48926805303559,94.39674804401568
32263,14.045921212069107,2.162322095289163,0.2101554745797636,0.0,82.48926805303559,94.39674804401568
32264,14.045921212069107,2.162322095289163,0.2101554745797636,0.0,82.48926805303559,94.39674804401568
32265,14.027490470372863,2.162322095289163,0.2101554745797636,0.0,82.48926805303559,94.39674804401568
32266,14.027490470372863,2.510676518199982,0.2101554745797636,0.0,87.47838153687124,94.39674804401568
32267,14.027490470372863,2.510676518199982,0.2101554745797636,0.0,87.17425781509496,94.39674804401568
32268,21.09707043985721,2.510676518199982,0.2101554745797636,0.0,87.14524032247547,94.39674804401568
32269,25.345416409177954,2.510676518199982,0.19999886149107307,0.0,86.30035345460604,99.53517960003006
32270,25.345416409177954,2.510676518199982,0.19999886149107307,0.0,86.37567228707,99.59522424773697
32271,25.345416409177954,2.510676518199982,0.2101554745797636,0.0,86.37567228707,94.39674804401568
32272,25.398091671748006,2.3608880952028373,0.2101554745797636,0.0,86.1296178950084,99.60935980535807
32273,25.621064326161928,2.4078528769558605,0.19999886149107307,0.0,86.1296178950084,99.72808955619693
32274,25.56195415731108,2.4078528769558605,0.19999886149107307,0.0,86.1296178950084,99.72808955619693
32275,25.56195415731108,2.4078528769558605,0.19999886149107307,0.0,86.1296178950084,99.72808955619693
32276,25.345416409177954,2.510676518199982,0.2101554745797636,0.0,86.44236092962254,94.39674804401568
32277,25.345416409177954,2.555035595567387,0.2101554745797636,0.0,86.27221384769862,94.39674804401568
32278,25.345416409177954,2.555035595567387,0.2101554745797636,0.0,86.27221384769862,94.39674804401568
32279,25.818133545269983,2.9274746000112204,0.19999886149107307,0.0,86.27221384769862,99.72808955619693
32280,25.818133545269983,2.9274746000112204,0.2101554745797636,0.0,86.37020220844138,93.05145317189366
32281,25.818133545269983,2.9274746000112204,0.2101554745797636,0.0,86.27221384769862,94.39674804401568
32282,25.818133545269983,4.863713657596367,0.2101554745797636,0.0,86.09470221179518,94.39674804401568
32283,25.7320819444304,4.746557373615963,0.2101554745797636,0.0,85.96189631423073,94.39674804401568
32284,25.7320819444304,4.746557373615963,0.2101554745797636,0.0,87.23955521352065,94.39674804401568
32285,27.085072548690718,4.655388628907927,0.2101554745797636,0.0,88.35605923828105,94.39674804401568
32286,27.33868396255816,4.655388628907927,0.2101554745797636,0.0,88.35605923828105,94.39674804401568
32287,27.33868396255816,4.7675505357385815,0.2101554745797636,0.0,88.40271924572401,94.39674804401568
32288,36.85603878832103,10.707607389351589,0.2101554745797636,0.05,88.67908102870145,94.39674804401568
32289,44.22758000574328,9.073685836483971,0.19999886149107307,0.0,88.03696090603997,99.60935980535807
32290,40.58582232915946,7.224462874149873,0.2611950881834022,0.0,90.20768712731213,90.51658715485682
32291,40.58582232915946,11.04530524739339,0.4435800447449972,0.0,92.50065405591069,90.51658715485682
32292,53.16290425936332,29.28318225457185,-0.32454744568187943,0.06,91.77583947921896,99.84675668355436
32293,39.79467577144645,17.85145067603295,-0.32454744568187943,0.06,91.96048077734791,99.84675668355436
32294,40.59785744504222,19.010457703603034,-0.39534643747425635,0.06,91.60814658232458,99.84675668355436
32295,39.96762959315753,17.91591095138211,-0.39534643747425635,0.06,91.88773357849303,99.84675668355436
32296,47.804412646724096,19.38717140618842,-0.39534643747425635,0.06,91.93917423032823,99.84675668355436
32297,39.54174995293157,13.444016810080972,-0.39511353910099295,0.0,91.93917423032823,99.84675668355436
32298,35.75452989769434,13.518385082044581,-0.41094166967719525,0.0,91.11056802337606,99.84675668355436
32299,28.0804828256245,12.204946083854624,-0.42097318267383427,0.0,90.29863055171765,99.84675668355436
32300,27.796649118226206,12.327434920517794,-0.4311877179533984,0.0,86.76993067683655,99.84675668355436
32301,24.971486667402694,12.4823865556126,-0.4329036985944921,0.0,87.03151306681377,100.02216891169466
32302,22.187014751785686,12.4823865556126,-0.2612860988971377,0.0,87.03136819914049,99.9465514705083
32303,21.85847753627732,12.781742638864936,-0.18194327183093675,0.0,87.39221967074204,99.9465514705083
32304,15.91875041094471,2.719331107676591,14.690766966494452,0.0,92.28291172239436,57.60277534540807
32305,24.173883243723143,2.6835282181143456,2.892608216063514,0.0,93.34832424278831,91.38834560749656
32306,27.142554302554142,2.745593201192559,2.7010222798088797,0.0,93.04980022756438,100.53680735627817
32307,27.142554302554142,2.745593201192559,2.7010222798088797,0.0,93.04980022756438,100.53680735627817
32308,39.557186624671964,15.953044146764473,3.381986817309083,0.01,92.17220529274151,98.73731032213334
32309,44.02311706785427,18.350205747542976,-0.5286650675900063,0.0,90.03655509844045,99.84675668355436
32310,43.14434488854553,18.180428847886876,-0.39505743630101126,0.0,91.27869598287435,99.84675668355436
32311,36.04018129413309,15.335106098441955,-0.39505743630101126,0.0,91.26939407389031,99.84675668355436
32312,35.11628110684041,13.985220253154697,-0.39505743630101126,0.0,91.03390379724746,99.84675668355436
32313,35.11628110684041,13.985220253154697,-0.32425844450863434,0.0,91.44980556250017,99.84675668355436
32314,35.84676731508832,15.605241879004627,-0.32425844450863434,0.0,91.1554803067546,99.84675668355436
32315,34.788286700846704,13.541055184873935,-0.32425844450863434,0.0,91.03390379724746,99.84675668355436
32316,35.64439182641038,13.374594243312869,-0.32425844450863434,0.0,90.75526781581051,99.84675668355436
32317,34.46440811518117,13.454944087870796,-0.32425844450863434,0.0,90.18576669697246,99.84675668355436
32318,34.43990232791771,14.467689346165757,-0.32425844450863434,0.0,89.99144298861044,99.84675668355436
32319,35.861487482684666,13.97865382509686,-0.32425844450863434,0.03,90.05274201274256,99.84675668355436
32320,34.150696235446475,14.032384412763212,-0.32425844450863434,0.03,90.62254323851104,99.84675668355436
32321,36.05822821143059,14.767799250889395,-0.2510800942947192,0.03,90.10183371155594,99.84675668355436
32322,35.50577965793337,14.12355315747125,-0.2510800942947192,0.03,90.42821953014902,99.70658990781816
32323,32.87824942382091,14.12355315747125,-0.2379225715244961,0.03,90.05327559766012,99.70658990781816
32324,30.748919683049746,25.419136991288575,-0.34287807399892517,0.0,90.56392862036762,99.70658990781816
32325,27.07221137281048,12.854386032026978,0.16117947129021548,0.0,90.742092778106,99.70658990781816
32326,26.111634992667828,2.378053685915007,2.1033193479780836,0.0,94.86049675276496,99.66704887749874
32327,25.515158334487012,1.7014962050501055,1.9337850582694363,0.0,94.86049675276496,98.79641849265026
32328,26.113251443564433,12.944511434750757,0.28590477065520986,0.0,92.40882685341789,99.49419091882474
32329,24.615042492129856,1.9826277968660344,0.0669359186586354,0.0,90.83841071885442,99.28574401980325
32330,23.508440130613316,1.851076052363592,0.14657812702174688,0.0,91.8085644386497,99.28574401980325
32331,24.68542913282224,2.565976542527942,0.14409971657073764,0.0,91.1181638278806,99.28574401980325
32332,23.611568380709386,1.8861564776071358,0.10955657494885529,0.0,91.65662966174071,99.28574401980325
32333,24.053819460099607,2.0718152593350267,0.10955657494885529,0.0,91.08610326503309,99.28574401980325
32334,23.11476446500206,1.9200982703567302,0.10955657494885529,0.0,91.9911341700391,99.28574401980325
32335,22.8894142623859,1.8824323787429278,0.10955657494885529,0.0,91.65662966174071,99.28574401980325
32336,22.47259645322133,2.1839130715231705,0.13104195575489155,0.0,91.35748845052099,99.52257381077669
32337,22.116700391234065,2.335630060501468,0.13104195575489155,0.0,90.79025292387769,99.52257381077669
32338,17.9049992150434,2.255377447064953,0.42555415747795666,0.0,92.4347720911446,99.48303278045728
32339,8.796479638228204,1.8467649210433699,3.8306185168042233,0.0,93.13936541378516,89.28636082494292
32340,8.457199824815772,1.8467649210433699,5.155798066153348,0.0,93.21463025791947,84.33318609150695
32341,8.404524562245717,1.936614215980526,3.0570627380365973,0.0,86.83492186193787,92.13717828880195
32342,8.404524562245717,1.936614215980526,3.0570627380365973,0.0,86.83492186193787,92.13717828880195
32343,8.404524562245717,2.435682739891521,3.0570627380365973,0.0,86.42305410508132,94.28849989316559
32344,8.404524562245717,4.0448662494321335,0.4866225288806474,0.0,76.49105314220044,97.59520435695008
32345,8.501798474992272,4.0448662494321335,-0.021804882856953506,0.0,63.64417623399716,99.67766107403966
